community_id,name,address,year_built,developer,property_mgmt,property_fee,floor_area_ratio,green_ratio,parking_ratio,total_units,building_types,unit_sizes,avg_price,listing_count,features,coordinate_lng,coordinate_lat,data_source,data_updated,region_id
chengdu_cdjianyang_1232739,新城悦隽锦城,"工简阳 - 老城区 - 凯力威大道1号,龙中路4号 近地铁 近学校 第二绕城高速以外次新小区",2020,,,,,,,,,,5932.0,4,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1256838,新城悦隽香江,工简阳 - 城东新区 - 蜀阳路1125号 近地铁 近学校 第二绕城高速以外次新小区绿化好,2020,,,,,,,,,,6543.0,5,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1425241,新民后街39号小区,工简阳 - 老城区 - 新民后街39号 近地铁 近学校 第二绕城高速以外,2004,,,,,,,,,,3850.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1042594,新海上花园,工简阳 - 城东新区 - 渡口街16号 近地铁 近学校 第二绕城高速以外,2006,,,,,,,,,,5605.0,7,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1517138,新达街484号院,工简阳 - 老城区 - 新达街484号 近地铁 近学校 第二绕城高速以外,2000,,,,,,,,,,4150.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1413326,旭辉碧桂园云樾名邸,工简阳 - 城东新区 - 雄州大道北段63号 近地铁 近学校 第二绕城高速以外次新小区,2022,,,,,,,,,,8008.0,18,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1405828,昕苑,工简阳 - 老城区 - 阳西街65号 近地铁 近学校 第二绕城高速以外,2001,,,,,,,,,,4585.0,5,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_989162,昕雅园,工简阳 - 老城区 - 广场路352号 近地铁 近学校 第二绕城高速以外,2015,,,,,,,,,,4764.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1044484,映山岭秀,工简阳 - 城东新区 - 龙颈路233号 近地铁 近学校 第二绕城高速以外绿化好,2016,,,,,,,,,,7582.0,16,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1523110,景泰花园,工简阳 - 老城区 - 东江路241号 近地铁 近学校 第二绕城高速以外,2000,,,,,,,,,,6800.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1600070,望江花园,,,,,,,,,,,,4700.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1842389,未来城澜苑,工东部新区 - 东部新城办 - 大安溪二街2号 近地铁 近学校 第二绕城高速以外次新小区,2023,,,,,,,,,,7168.0,8,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1984600,未来城锦苑,,,,,,,,,,,,7600.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1355910,枫丹雅筑,工简阳 - 城东新区 - 射洪路北段61号 近地铁 近学校 第二绕城高速以外,2014,,,,,,,,,,8042.0,14,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1524455,桥梁厂小区,工东部新区 - 东部新城办 - 铁东街612号 近地铁 近学校 第二绕城高速以外,2000,,,,,,,,,,4550.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1951078,正中街113号小区,,,,,,,,,,,,3700.0,2,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1990731,正中街20号院,工简阳 - 老城区 - 正中街20号 近地铁 近学校 小户型居多次新小区,2026,,,,,,,,,,4000.0,4,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1232764,正中街供销社宿舍,工东部新区 - 东部新城办 - 正中街29号 近地铁 近学校 第二绕城高速以外,2000,,,,,,,,,,3600.0,1,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1582840,水岸花都(简阳),,,,,,,,,,,,7098.0,7,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_989409,汇强上城,工简阳 - 老城区 - 广场路408号 近地铁 近学校 第二绕城高速以外,1980,,,,,,,,,,6142.0,15,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1048630,江东半岛,工简阳 - 城东新区 - 雄州大道北段255号 近地铁 近学校 第二绕城高速以外,2013,,,,,,,,,,7733.0,12,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_989199,沱江家园,工简阳 - 老城区 - 大古井街189号 近地铁 近学校 第二绕城高速以外,1990,,,,,,,,,,4528.0,5,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_989215,河东花园A区,工简阳 - 城东新区 - 人民路18号 近地铁 近学校 第二绕城高速以外,2008,,,,,,,,,,5602.0,3,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_989216,河东花园B区,工简阳 - 城东新区 - 人民路50号 近地铁 近学校 第二绕城高速以外,2015,,,,,,,,,,5981.0,9,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_989217,河景馨城A区,"工简阳 - 老城区 - 天成步行街17号,天成国际社2号 近地铁 近学校 第二绕城高速以外",2003,,,,,,,,,,4619.0,7,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_989218,河景馨城B区,"工简阳 - 老城区 - 火车站街302号,白塔路408号 近地铁 近学校 第二绕城高速以外",2007,,,,,,,,,,5318.0,4,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1423926,河景馨城D区,工简阳 - 老城区 - 白塔路367号附1号 近地铁 近学校 第二绕城高速以外小户型居多,2005,,,,,,,,,,4901.0,5,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1429368,河景馨城K区,工简阳 - 老城区 - 滨江南路314号 近地铁 近学校 第二绕城高速以外,2005,,,,,,,,,,3900.0,1,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_989219,河韵南苑,工简阳 - 老城区 - 圣德路3号 近地铁 近学校 第二绕城高速以外户型丰富,2013,,,,,,,,,,5996.0,9,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_989214,海上花园,"工简阳 - 城东新区 - 公园后街17号,江月街51号,银安街33号,银安街57号 近地铁 近学校 第二绕城高速以外户型丰富",2000,,,,,,,,,,5443.0,30,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1464379,海大集团宿舍楼,工东部新区 - 东部新城办 - 川橡路568号 近地铁 近学校 第二绕城高速以外,2000,,,,,,,,,,4550.0,1,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1586299,港湾丽都,,,,,,,,,,,,5350.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1161815,港通山水华庭,工简阳 - 城东新区 - 射洪路北段636号 近地铁 近学校 第二绕城高速以外小户型居多,2007,,,,,,,,,,7475.0,11,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1274906,湖滨1号,工东部新区 - 东部新城办 - 湖滨西路111号 近地铁 近学校 第二绕城高速以外,2002,,,,,,,,,,6961.0,6,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_996132,源生一品,工简阳 - 城东新区 - 雄州大道南段208号 近地铁 近学校 第二绕城高速以外小户型居多,2008,,,,,,,,,,6269.0,3,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_989204,滨水怡景,工简阳 - 老城区 - 建路南段 近地铁 近学校 第二绕城高速以外,2008,,,,,,,,,,4500.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1523102,滨江北路农行宿舍(简阳),工简阳 - 老城区 - 滨江北路598号 近地铁 近学校 第二绕城高速以外,2000,,,,,,,,,,4700.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1058736,滨湖城,工东部新区 - 东部新城办 - 红花大道中段56号 近地铁 近学校 第一绕城第二绕城高速之间,2019,,,,,,,,,,6190.0,31,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1355912,王府景熙园,"工简阳 - 老城区 - 后西街,近新民街,新民街121号 近地铁 近学校 第二绕城高速以外小户型居多",2015,,,,,,,,,,5800.0,1,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1059981,瑞信云鼎,工简阳 - 老城区 - 东风路31号 近地铁 近学校 第二绕城高速以外小户型居多,2014,,,,,,,,,,5088.0,4,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_996133,瑞博嘉苑,工简阳 - 城东新区 - 雄州大道南段868号 近地铁 近学校 第二绕城高速以外,2010,,,,,,,,,,6191.0,3,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1990021,白塔路30号小区,,,,,,,,,,,,3050.0,1,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1385635,白塔路81号院,工简阳 - 老城区 - 白塔路81号 近地铁 近学校 第二绕城高速以外,2008,,,,,,,,,,5250.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1992408,百姓大院,,,,,,,,,,,,4500.0,1,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1523113,皮革厂家属楼,工简阳 - 老城区 - 东溪大道270号 近地铁 近学校 第二绕城高速以外,2000,,,,,,,,,,4900.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1302065,石板嘉苑A区,工简阳 - 天府国际机场 - 简仁路 近地铁 近学校 第二绕城高速以外次新小区,2021,,,,,,,,,,4050.0,1,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1390046,石笋井街63号小区,工简阳 - 老城区 - 石笋井街63号 近地铁 近学校 第二绕城高速以外,1997,,,,,,,,,,2700.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_989202,碧水云居,工简阳 - 城东新区 - 河东新区东滨路中段412号 近地铁 近学校 第二绕城高速以外,2014,,,,,,,,,,5625.0,1,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1161812,碧波豪庭,工简阳 - 城东新区 - 蜀阳路999号 近地铁 近学校 第二绕城高速以外,2018,,,,,,,,,,8036.0,64,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1471572,禾丰中学教师公寓,工简阳 - 简阳周边 - 裕民街249号 近地铁 近学校 第二绕城高速以外,1998,,,,,,,,,,6000.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1372546,禾建路5号小区,工简阳 - 简阳周边 - 禾建路5号 近地铁 近学校 第二绕城高速以外,2003,,,,,,,,,,4650.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1987134,简城西街163号小区,,,,,,,,,,,,3200.0,1,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1976552,简城镇东街19号,,,,,,,,,,,,3250.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1990852,简城镇南街2号小区,,,,,,,,,,,,3000.0,1,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1399039,简城镇西街44号院,工简阳 - 老城区 - 西街44号 近地铁 近学校 第二绕城高速以外,2002,,,,,,,,,,5400.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1508537,简州里,工简阳 - 城东新区 - 红建路南段209号 近地铁 近学校 车位充足全景飘窗双卫生间主卧套房大户型厨卫全明南北通透,2021,,,,,,,,,,10980.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1989478,简阳市政府街7号小区,,,,,,,,,,,,4400.0,1,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1232724,简阳建设中路368号,工简阳 - 老城区 - 建设中路368号 近地铁 近学校 第二绕城高速以外,2002,,,,,,,,,,5250.0,1,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_989410,简阳御景湾,工简阳 - 城东新区 - 东滨路南段494号 近地铁 近学校 第二绕城高速以外,2012,,,,,,,,,,6644.0,7,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1566034,简阳药业有限公司居民楼,工简阳 - 老城区 - 北街28号 近地铁 近学校 第二绕城高速以外,2002,,,,,,,,,,5350.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1510797,精华南台府,工简阳 - 老城区 - 五小街258号 近地铁 近学校 第二绕城高速以外次新小区,2023,,,,,,,,,,6000.0,1,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1677665,精华悦荣府,工简阳 - 城东新区 - 蜀阳路51号 近地铁 近学校 第二绕城高速以外次新小区,2021,,,,,,,,,,7596.0,11,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1042597,精华逸景春天家园,工简阳 - 老城区 - 安西巷9号 近地铁 近学校 第二绕城高速以外,1998,,,,,,,,,,4917.0,7,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1042596,精华逸景阳光家园,工简阳 - 老城区 - 安西巷30号 近地铁 近学校 第二绕城高速以外,2001,,,,,,,,,,4105.0,9,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1508643,精华香悦府,工简阳 - 城东新区 - 五小街2号 近地铁 近学校 全景飘窗双卫生间双阳台主卧套房厨卫全明,2023,,,,,,,,,,9096.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1807631,红建路北段156号小区,,,,,,,,,,,,3400.0,2,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1990850,红建路北段323号院,,,,,,,,,,,,3000.0,1,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1372534,红建路北段44号小区,工简阳 - 老城区 - 红建路北段44号 近地铁 近学校 第二绕城高速以外,2006,,,,,,,,,,4500.0,1,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1232733,红建路北段472号居民楼,工简阳 - 老城区 - 红建路北段472号 近地铁 近学校 第二绕城高速以外,1985,,,,,,,,,,3350.0,2,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1495619,红建路北段526号院,工简阳 - 老城区 - 红建路北段526号 近地铁 近学校 第一绕城第二绕城高速之间,2005,,,,,,,,,,4850.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1523122,纸厂经适房,工简阳 - 老城区 - 东溪大道515号 近地铁 近学校 第二绕城高速以外,2000,,,,,,,,,,5500.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1425147,芳草居大院,"工简阳 - 老城区 - 顺华南街20号,长荣街176号 近地铁 近学校 第二绕城高速以外",1995,,,,,,,,,,3550.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1592763,草池镇安置房,,,,,,,,,,,,4200.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1586298,莱茵河畔(简阳),工简阳 - 老城区 - 夜月洞街485号 近地铁 近学校 第二绕城高速以外次新小区,508,,,,,,,,,,4770.0,4,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_989180,蓝水湾(1期),工简阳 - 老城区 - 建设中路76号附1号 近地铁 近学校 第二绕城高速以外,2008,,,,,,,,,,3400.0,1,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1232697,蓝湖城邦,工简阳 - 城东新区 - 东滨路北段336号 近地铁 近学校 第二绕城高速以外户型丰富,2016,,,,,,,,,,9192.0,23,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1884813,蓝绸带社区西岭府,工东部新区 - 东部新城办 - 曲岸街1号 近地铁 近学校 次新小区,2022,,,,,,,,,,9400.0,1,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1161825,蓝色港湾(简阳),工简阳 - 老城区 - 农兴街60号 近地铁 近学校 第二绕城高速以外,2010,,,,,,,,,,5152.0,13,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1048634,蜀州花园(简阳),工简阳 - 城东新区 - 射洪路南段582号 近地铁 近学校 第二绕城高速以外小户型居多,2006,,,,,,,,,,5751.0,12,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1446494,裕民苑,工简阳 - 简阳周边 - 禾丰镇 近地铁 近学校 第二绕城高速以外,2000,,,,,,,,,,5600.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1372529,裕民街340号小区,工简阳 - 简阳周边 - 裕民街340号 近地铁 近学校 第二绕城高速以外,2001,,,,,,,,,,5550.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1161829,西峰丽景,工简阳 - 老城区 - 西峰丽景街41号 近地铁 近学校 第二绕城高速以外,1980,,,,,,,,,,3800.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1468315,诚卓和悦府,工简阳 - 城东新区 - 雄州大道北段429号 近地铁 近学校 第二绕城高速以外次新小区绿化好,2022,,,,,,,,,,8512.0,6,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1322029,诚卓高端,工简阳 - 城东新区 - 东滨路北段888号 近地铁 近学校 第二绕城高速以外次新小区,2021,,,,,,,,,,9069.0,6,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1985577,财政大院(简阳),,,,,,,,,,,,4050.0,1,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1853961,迎宾一号香憬庭,,,,,,,,,,,,5300.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_989167,逸水鼎城,工简阳 - 老城区 - 滨江北路298号 近地铁 近学校 第二绕城高速以外户型丰富,2013,,,,,,,,,,7087.0,9,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1232693,逸都花园,"工简阳 - 城东新区 - 龙王庙街,近绛溪北街 近地铁 近学校 第二绕城高速以外",2001,,,,,,,,,,3350.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1423924,郡悦名城,工简阳 - 城东新区 - 泰安路88号 近地铁 近学校 第二绕城高速以外大户型居多次新小区,2022,,,,,,,,,,7500.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1543709,郡悦名城(新房),工简阳 - 城东新区 - 泰安路88号 近地铁 近学校 一房一价全景飘窗大阳台双卫生间双阳台主卧套房大户型厨卫全明南北通透,2022,,,,,,,,,,11000.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1693754,都会森林(一期),工简阳 - 城东新区 - 回龙大道61号附1号 近地铁 近学校 第二绕城高速以外小户型居多次新小区,2022,,,,,,,,,,7800.0,2,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1468711,都会森林(二期),工简阳 - 城东新区 - 回龙大道61号附2号 近地铁 近学校 第二绕城高速以外小户型居多次新小区,2022,,,,,,,,,,6510.0,4,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1425148,采血站宿舍,工简阳 - 老城区 - 政府街143号 近地铁 近学校 第二绕城高速以外,1993,,,,,,,,,,5000.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1368157,金三角小区,工东部新区 - 东部新城办 - 简三路 近地铁 近学校 第二绕城高速以外,2012,,,,,,,,,,4600.0,0,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1161813,金地山漫锦城,工简阳 - 城东新区 - 龙颈路323号 近地铁 近学校 第二绕城高速以外,2019,,,,,,,,,,9290.0,11,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_989411,金地花园(简阳),"工简阳 - 城东新区 - 园艺路,近射洪路南段 近地铁 近学校 第二绕城高速以外大户型居多",2013,,,,,,,,,,6400.0,2,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1161832,金域华庭,工简阳 - 老城区 - 圣德路1号附18号 近地铁 近学校 第二绕城高速以外小户型居多,2010,,,,,,,,,,5629.0,5,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1042598,金水花园,工简阳 - 老城区 - 金水街27号 近地铁 近学校 第二绕城高速以外小户型居多,2014,,,,,,,,,,3350.0,1,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
chengdu_cdjianyang_1232706,金水街69号(简阳),,,,,,,,,,,,6800.0,1,,,,anjuke,2026-07-06 09:44:17,chengdu_cdjianyang
